id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,quarter,log_price,price_category,availability_rate,is_highly_available,quarter_num,is_peak_season,neighborhood_avg_price,neighborhood_median_price,neighborhood_count,price_premium_pct,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room
37461678,Private basement guest room in a cozy home,82861960,Lelia,Roslindale,42.27507,-71.13524,Private room,50.0,29,65,2025-05-20,0.91,1,137,3,2025-06-19,Q4,3.912023005428146,,0.37534246575342467,False,4,False,134.0,110.0,236,-62.68656716417911,False,False,True
37630538,"Charming Back Bay, Beacon St. Apt. w/ Private Roof",40508782,Rebecca,Back Bay,42.35462,-71.07637,Entire home/apt,242.0,3,140,2025-06-12,1.97,1,164,17,2025-06-19,Q4,5.488937726156687,Expensive,0.44931506849315067,False,4,False,273.15,224.0,639,-11.403990481420458,True,False,False
37709158,"Blueground | South End, laundry, nr t stops",107434423,Blueground,Back Bay,42.34317,-71.08323,Entire home/apt,216.0,32,1,2019-10-31,0.01,369,292,0,2025-06-19,Q4,5.375278407684165,Expensive,0.8,True,4,False,273.15,224.0,639,-20.92257001647446,True,False,False
37823144,Boston Studio Near Downtown,233411332,Brittany,Jamaica Plain,42.31665,-71.0999,Entire home/apt,149.0,29,134,2024-06-01,1.94,1,285,0,2025-06-19,Q4,5.003946305945459,Moderate,0.7808219178082192,True,4,False,210.5,156.5,392,-29.216152019002372,True,False,False
37968399,Comfortable Boston Bedroom 03,272001812,Antonio,Dorchester,42.31178,-71.06242,Private room,112.0,1,144,2025-05-21,2.04,7,144,42,2025-06-19,Q4,4.718498871295094,Moderate,0.39452054794520547,False,4,False,118.56,91.0,1084,-5.533063427800271,False,False,True
37968480,Boston Queen Bedroom 204,272001812,Antonio,Dorchester,42.3129,-71.06285,Private room,107.0,1,104,2025-06-04,1.47,7,151,33,2025-06-19,Q4,4.672828834461906,Moderate,0.4136986301369863,False,4,False,118.56,91.0,1084,-9.750337381916331,False,False,True
38148436,Private bedroom in South Boston nr Downtown 130-1A,26704689,Mac,South Boston,42.33431,-71.05429,Private room,40.0,91,3,2021-05-08,0.04,3,90,0,2025-06-19,Q4,3.6888794541139363,,0.2465753424657534,False,4,False,263.12,209.0,396,-84.79781088476742,False,False,True
38164617,Private bedroom in South Boston nr Downtown 130-1C,26704689,Mac,South Boston,42.33605,-71.05349,Private room,58.0,91,1,2019-10-16,0.01,3,90,0,2025-06-19,Q4,4.060443010546419,Budget,0.2465753424657534,False,4,False,263.12,209.0,396,-77.95682578291274,False,False,True
38178173,"Blueground | S. End, laundry, nr t stops",107434423,Blueground,Back Bay,42.34317,-71.08323,Entire home/apt,216.0,32,1,2020-06-28,0.02,369,275,0,2025-06-19,Q4,5.375278407684165,Expensive,0.7534246575342466,True,4,False,273.15,224.0,639,-20.92257001647446,True,False,False
38215747,109S15 | The Strathmore 15 | 1BR 1B w/AC | Private,71783,Lance,Brighton,42.33931,-71.15122,Entire home/apt,116.0,30,14,2025-04-03,0.21,58,343,7,2025-06-19,Q4,4.7535901911063645,Moderate,0.9397260273972603,True,4,False,161.32,132.0,532,-28.09323084552442,True,False,False
38301053,#B203 private AC full size bed 全楼禁烟Boston,105851798,Anne,Dorchester,42.30781,-71.0653,Private room,85.0,29,10,2025-05-02,0.15,12,260,1,2025-06-19,Q4,4.442651256490317,Budget,0.7123287671232876,True,4,False,118.56,91.0,1084,-28.306342780026995,False,False,True
38311023,#B202 Private Room Near Umass Boston,112905339,Weihai,Dorchester,42.30977,-71.06435,Private room,57.0,29,8,2024-10-23,0.17,5,321,2,2025-06-19,Q4,4.04305126783455,Budget,0.8794520547945206,True,4,False,118.56,91.0,1084,-51.92307692307693,False,False,True
38377602,Natural Woods Luxury Condo sound prf/Fitness HEPA.,392970,Holly,Roxbury,42.32295,-71.09084,Entire home/apt,616.0,2,35,2024-10-27,0.67,1,365,3,2025-06-19,Q4,6.423246963533519,Premium,1.0,True,4,False,162.97,128.0,700,277.98367797754184,True,False,False
38407434,1863 House Bed and  Breakfast M307 Room 2,32532791,Marie,South End,42.34364,-71.07599,Private room,210.0,3,71,2025-05-05,1.01,6,84,8,2025-06-19,Q4,5.3471075307174685,Expensive,0.23013698630136986,False,4,False,261.17,204.0,585,-19.592602519431793,False,False,True
38513768,"Blueground | S. End, nr shops, restaurants & t",107434423,Blueground,Back Bay,42.34317,-71.08323,Entire home/apt,259.0,32,0,,,369,60,0,2025-06-19,Q4,5.556828061699537,Expensive,0.1643835616438356,False,4,False,273.15,224.0,639,-5.180303862346688,True,False,False
38697559,Large Private Bedroom in Unique and Spacious Condo,28299940,Mauryn,Jamaica Plain,42.32021,-71.10979,Private room,190.0,30,2,2025-05-30,0.9,1,88,2,2025-06-19,Q4,5.247024072160486,Comfort,0.2410958904109589,False,4,False,210.5,156.5,392,-9.73871733966746,False,False,True
38908913,Room near MBTA Forest Hills w/ private living room,201935605,Sherwin,Roslindale,42.29331,-71.12254,Private room,43.0,29,11,2024-12-11,0.16,8,132,2,2025-06-19,Q4,3.7612001156935624,,0.36164383561643837,False,4,False,134.0,110.0,236,-67.91044776119402,False,False,True
39004265,Modern Efficiency Studio Awaits Your Stay!,285344759,Bv,Bay Village,42.348419,-71.069756,Private room,105.0,2,57,2024-11-09,0.82,13,188,13,2025-06-19,Q4,4.653960350157523,Moderate,0.5150684931506849,True,4,False,4879.77,357.0,259,-97.84825924172655,False,False,True
39045406,Beautiful 2 bedroom in historical Fort Hill Boston,69252401,Adler,Roxbury,42.32756,-71.09474,Entire home/apt,243.0,1,337,2025-06-15,6.01,1,55,65,2025-06-19,Q4,5.493061443340548,Expensive,0.1506849315068493,False,4,False,162.97,128.0,700,49.10719764373811,True,False,False
39056629,Spacious Long Term Private Room Close to Downtown,299340250,Teresa & Jonathan,Roxbury,42.32365,-71.06864,Private room,60.0,29,18,2025-04-23,0.27,5,333,3,2025-06-19,Q4,4.0943445622221,Budget,0.9123287671232877,True,4,False,162.97,128.0,700,-63.18340798920047,False,False,True
39199659,Private Designed Bedroom Long Term by Downtown,299340250,Teresa & Jonathan,Roxbury,42.32191,-71.07071,Private room,58.0,29,17,2025-05-15,0.27,5,113,3,2025-06-19,Q4,4.060443010546419,Budget,0.3095890410958904,False,4,False,162.97,128.0,700,-64.41062772289379,False,False,True
39281476,"One Bedroom , Top Floor",122568097,Nick,Roxbury,42.32603,-71.09549,Entire home/apt,175.0,91,0,,,4,270,0,2025-06-19,Q4,5.1647859739235145,Comfort,0.7397260273972602,True,4,False,162.97,128.0,700,7.381726698165307,True,False,False
39686073,Luxury Beacon Hill Condo With Private Patio/Garden,305017623,Sean,Beacon Hill,42.35847,-71.07298,Entire home/apt,225.0,32,4,2025-05-03,0.21,1,269,3,2025-06-19,Q4,5.41610040220442,Expensive,0.736986301369863,True,4,False,188.61,142.5,476,19.293780817560034,True,False,False
39700598,Fully Furnished Long Term Bedroom by Downtown,299340250,Teresa & Jonathan,Roxbury,42.3225,-71.06851,Private room,58.0,29,13,2025-06-07,0.27,5,302,2,2025-06-19,Q4,4.060443010546419,Budget,0.8273972602739726,True,4,False,162.97,128.0,700,-64.41062772289379,False,False,True
39893738,🎖The Ashmont Apartment | Close to Subway/Downtown,102027626,Heriberto,Dorchester,42.28791,-71.06906,Entire home/apt,189.0,2,216,2025-06-15,3.29,3,200,51,2025-06-19,Q4,5.241747015059643,Comfort,0.547945205479452,True,4,False,118.56,91.0,1084,59.41295546558704,True,False,False
39908091,"Blueground | Brighton, a/c, nr hospital",107434423,Blueground,Brighton,42.34965,-71.14948,Entire home/apt,242.0,32,0,,,369,171,0,2025-06-19,Q4,5.488937726156687,Expensive,0.4684931506849315,False,4,False,161.32,132.0,532,50.01239771881975,True,False,False
39966579,201C monthly rental room with private bath BU Med,41932249,Ann,Roxbury,42.32728,-71.0814,Private room,45.0,91,0,,,4,90,0,2025-06-19,Q4,3.8066624897703196,,0.2465753424657534,False,4,False,162.97,128.0,700,-72.38755599190036,False,False,True
39971003,Bay Village Suites: Perfect Studio Ready For You!,285344759,Bv,Bay Village,42.34858322143555,-71.0696029663086,Private room,111.0,2,65,2025-06-01,0.99,13,184,7,2025-06-19,Q4,4.709530201312334,Moderate,0.5041095890410959,True,4,False,4879.77,357.0,259,-97.72530262696807,False,False,True
40023655,Steps away from the Shawmut station!!(room 2),67637928,Yuki,Dorchester,42.29132,-71.06655,Private room,48.0,30,7,2025-03-31,0.12,5,322,2,2025-06-19,Q4,3.871201010907891,,0.8821917808219178,True,4,False,118.56,91.0,1084,-59.51417004048582,False,False,True
40283311,Blue Waters - Harbor View,92691757,Melissa,Charlestown,42.3699,-71.06146,Private room,336.0,1,50,2025-06-01,1.42,8,60,19,2025-06-19,Q4,5.817111159963204,Expensive,0.1643835616438356,False,4,False,313.87,209.0,188,7.050689776021918,False,False,True
40287437,Sutton Comfort Room 1,311212997,Elisio,Mattapan,42.28097,-71.08914,Private room,68.0,1,67,2022-10-23,1.02,2,113,0,2025-06-19,Q4,4.219507705176107,Budget,0.3095890410958904,False,4,False,98.49,88.0,124,-30.957457609909632,False,False,True
40299766,Back Bay-Around corner from Famous Newbury St,38997,Michelle,Back Bay,42.35036,-71.08368,Entire home/apt,130.0,91,0,,,12,364,0,2025-06-19,Q4,4.867534450455582,Moderate,0.9972602739726028,True,4,False,273.15,224.0,639,-52.40710232472999,True,False,False
40593640,"NEW! Boston Condo Near MBTA, 3Mi to Fenway! (U1)",41266357,Frank,Roxbury,42.32009,-71.07521,Entire home/apt,201.0,3,148,2025-05-21,2.22,4,299,12,2025-06-19,Q4,5.303304908059076,Expensive,0.8191780821917808,True,4,False,162.97,128.0,700,23.33558323617844,True,False,False
40594409,"NEW! Boston Condo Near MBTA, 3Mi to Fenway ! (U3)",41266357,Frank,Roxbury,42.32028224048613,-71.07477278128519,Entire home/apt,250.0,2,125,2024-11-04,1.87,4,315,7,2025-06-19,Q4,5.521460917862246,Expensive,0.863013698630137,True,4,False,162.97,128.0,700,53.40246671166472,True,False,False
40882667,"Perfect Boston Apartment, Book Today & Enjoy!",285344759,Bv,Bay Village,42.348419189453125,-71.06991577148438,Private room,111.0,2,105,2025-05-30,1.59,13,176,27,2025-06-19,Q4,4.709530201312334,Moderate,0.4821917808219178,False,4,False,4879.77,357.0,259,-97.72530262696807,False,False,True
40919597,The Boxer Boston Deluxe Double,272082418,The Boxer Hotel,Downtown,42.3628,-71.06228,Private room,457.0,1,3,2022-03-17,0.06,3,340,0,2025-06-19,Q4,6.124683390894205,Expensive,0.9315068493150684,True,4,False,613.64,268.0,817,-25.52636725115703,False,False,True
40919810,The Boxer Boston Junior Suite Accessible,272082418,The Boxer Hotel,Downtown,42.36333,-71.06136,Private room,482.0,1,4,2023-12-04,0.09,3,347,0,2025-06-19,Q4,6.1779441140506,Expensive,0.9506849315068493,True,4,False,613.64,268.0,817,-21.452317319601065,False,False,True
40919826,The Boxer Traditional Accessible King,272082418,The Boxer Hotel,Downtown,42.3646,-71.06347,Private room,368.0,1,34,2025-04-27,0.74,3,352,6,2025-06-19,Q4,5.908082938168931,Expensive,0.9643835616438357,True,4,False,613.64,268.0,817,-40.02998500749625,False,False,True
41186382,Cozy Room in Beacon Hill/MIT/MGH. Walk Everywhere!,95634275,Sophia,West End,42.36145,-71.06411,Private room,88.0,30,11,2024-09-21,0.33,6,93,2,2025-06-19,Q4,4.477336814478207,Budget,0.2547945205479452,False,4,False,209.86,206.0,100,-58.067282950538456,False,False,True
41360515,Delightful Beacon Hill 1 Bed | 1 Bath,3731207,Kaitlyn,Beacon Hill,42.35803,-71.0711,Entire home/apt,165.0,29,28,2024-11-12,0.44,3,265,4,2025-06-19,Q4,5.10594547390058,Comfort,0.726027397260274,True,4,False,188.61,142.5,476,-12.51789406712264,True,False,False
41397978,1863 House Bed and  Breakfast M307 Room 1,32532791,Marie,South End,42.34387,-71.07619,Private room,210.0,3,63,2025-06-02,0.98,6,101,12,2025-06-19,Q4,5.3471075307174685,Expensive,0.27671232876712326,False,4,False,261.17,204.0,585,-19.592602519431793,False,False,True
41474462,Boston Brownstone Gem GREAT location on Silverline,228074003,Donna,South End,42.33917,-71.07488,Entire home/apt,91.0,91,2,2024-12-13,0.07,1,169,1,2025-06-19,Q4,4.51085950651685,Budget,0.46301369863013697,False,4,False,261.17,204.0,585,-65.1567944250871,True,False,False
41504985,A Charming South End Apt with Private Garden!,157361364,Leigh,South End,42.34554,-71.07099,Entire home/apt,325.0,3,32,2025-06-02,0.49,1,106,18,2025-06-19,Q4,5.783825182329737,Expensive,0.29041095890410956,False,4,False,261.17,204.0,585,24.440019910403176,True,False,False
41624190,Spacious 1st Floor Private Room Close to Downtown,299340250,Teresa & Jonathan,Roxbury,42.32201,-71.07015,Private room,60.0,29,23,2025-05-29,0.39,5,270,8,2025-06-19,Q4,4.0943445622221,Budget,0.7397260273972602,True,4,False,162.97,128.0,700,-63.18340798920047,False,False,True
41645478,14P.P | The Grand View | 5BR 2B w/AC | Parlor Room,71783,Lance,Dorchester,42.31384,-71.06113,Private room,73.0,30,2,2022-03-26,0.03,58,164,0,2025-06-19,Q4,4.290459441148391,Budget,0.44931506849315067,False,4,False,118.56,91.0,1084,-38.42780026990553,False,False,True
41708678,"Clean, Contemporary Escape | Near T",149617117,Daniel,Roxbury,42.32815,-71.09335,Entire home/apt,329.0,30,18,2025-03-07,0.27,2,288,12,2025-06-19,Q4,5.796057750765372,Expensive,0.7890410958904109,True,4,False,162.97,128.0,700,101.87764619255077,True,False,False
41785294,"Blueground | Downtown, gym, doorman, nr chinatown",107434423,Blueground,Chinatown,42.35229,-71.05911,Entire home/apt,303.0,32,0,,,369,289,0,2025-06-19,Q4,5.713732805509369,Expensive,0.7917808219178082,True,4,False,256.53,239.0,75,18.114840369547434,True,False,False
41876957,230B2.3 | The Roseclair Redline | AC & W/D | Rm #3,71783,Lance,Dorchester,42.32287,-71.0621,Private room,65.0,30,3,2023-11-18,0.05,58,101,0,2025-06-19,Q4,4.174387269895637,Budget,0.27671232876712326,False,4,False,118.56,91.0,1084,-45.17543859649123,False,False,True
41903226,"Blueground | Downtown, doorman, nr boston common",107434423,Blueground,Downtown,42.35221,-71.06442,Entire home/apt,211.0,32,0,,,369,221,0,2025-06-19,Q4,5.351858133476067,Expensive,0.6054794520547945,True,4,False,613.64,268.0,817,-65.61501857766768,True,False,False
41949812,Riverway the best of Boston and Brookline!,331970881,Isaac,Mission Hill,42.33358,-71.11114,Entire home/apt,176.0,91,0,,,1,358,0,2025-06-19,Q4,5.170483995038151,Comfort,0.9808219178082191,True,4,False,150.14,139.5,160,17.22392433728521,True,False,False
42080145,"Blueground | Beacon Hill, nr boston common",107434423,Blueground,Beacon Hill,42.35941,-71.06744,Entire home/apt,246.0,32,0,,,369,0,0,2025-06-19,Q4,5.5053315359323625,Expensive,0.0,False,4,False,188.61,142.5,476,30.427867027198975,True,False,False
42195053,"Blueground | Beacon Hill, nr mass state house",107434423,Blueground,Beacon Hill,42.35941,-71.06744,Entire home/apt,223.0,32,0,,,369,292,0,2025-06-19,Q4,5.407171771460119,Expensive,0.8,True,4,False,188.61,142.5,476,18.23339165473728,True,False,False
42239298,New England Victorian Oasis,44581223,Andre,Hyde Park,42.25082,-71.11571,Private room,65.0,2,44,2025-06-09,0.68,5,362,3,2025-06-19,Q4,4.174387269895637,Budget,0.9917808219178083,True,4,False,129.21,110.0,144,-49.69429610711246,False,False,True
42355564,The Jazzy Airbnb,287098257,Fredrick,Roxbury,42.3218,-71.07452,Private room,48.0,1,313,2025-06-15,4.84,1,268,70,2025-06-19,Q4,3.871201010907891,,0.7342465753424657,True,4,False,162.97,128.0,700,-70.54672639136037,False,False,True
42358001,Bright and Spacious,10692181,Francisco,Jamaica Plain,42.31074,-71.10035,Private room,122.0,2,71,2025-02-06,1.15,5,296,7,2025-06-19,Q4,4.804021044733257,Moderate,0.810958904109589,True,4,False,210.5,156.5,392,-42.042755344418055,False,False,True
42379429,Bright and comfortable,10692181,Francisco,Jamaica Plain,42.31237,-71.10197,Private room,166.0,2,53,2024-11-30,0.85,5,308,2,2025-06-19,Q4,5.111987788356544,Comfort,0.8438356164383561,True,4,False,210.5,156.5,392,-21.140142517814727,False,False,True
42384526,Contemporary home  in Historic Back Bay Boston,35395257,Claire,Back Bay,42.34396743774414,-71.08158874511719,Entire home/apt,963.0,3,68,2025-06-14,2.56,1,224,27,2025-06-19,Q4,6.870053411798126,Premium,0.6136986301369863,True,4,False,273.15,224.0,639,252.5535420098847,True,False,False
42591679,Designed 1st Floor Furnished Bedroom by Downtown,299340250,Teresa & Jonathan,Roxbury,42.32317,-71.06844,Private room,58.0,29,23,2025-05-09,0.38,5,297,7,2025-06-19,Q4,4.060443010546419,Budget,0.8136986301369863,True,4,False,162.97,128.0,700,-64.41062772289379,False,False,True
42708127,"Blueground | Allston, laundry in basement",107434423,Blueground,Brighton,42.34983,-71.1494,Entire home/apt,227.0,32,1,2021-08-15,0.02,369,277,0,2025-06-19,Q4,5.424950017481403,Expensive,0.7589041095890411,True,4,False,161.32,132.0,532,40.71410860401687,True,False,False
42807059,"4br SouthBoston free parkg nrBeach, 6 min>BCEC",211778142,Maureen,South Boston,42.330814361572266,-71.03656768798828,Entire home/apt,289.0,2,192,2025-06-03,5.67,1,241,66,2025-06-19,Q4,5.666426688112432,Expensive,0.6602739726027397,True,4,False,263.12,209.0,396,9.835816357555487,True,False,False
42834234,Soaring Oasis | near South End,42431392,Daniel,Roxbury,42.3295,-71.08817,Entire home/apt,434.0,30,16,2025-03-07,0.25,6,320,2,2025-06-19,Q4,6.073044534100405,Expensive,0.8767123287671232,True,4,False,162.97,128.0,700,166.30668221144995,True,False,False
42834617,Expansive Luxury Triplex | near T,42431392,Daniel,Roxbury,42.3294961,-71.0881648,Entire home/apt,560.0,30,11,2024-10-19,0.17,6,320,2,2025-06-19,Q4,6.327936783729195,Premium,0.8767123287671232,True,4,False,162.97,128.0,700,243.62152543412896,True,False,False
42870400,230B1.1 | The Dorset Redline | 3BR 1B w/AC | Rm #1,71783,Lance,Dorchester,42.32128,-71.06046,Private room,51.0,30,5,2024-04-22,0.11,58,321,0,2025-06-19,Q4,3.9318256327243257,Budget,0.8794520547945206,True,4,False,118.56,91.0,1084,-56.983805668016196,False,False,True
42915815,High-floor Luxury Building with River Views by MGH,6574212,Jim,West End,42.36548,-71.06833,Private room,110.0,29,24,2025-05-26,0.52,3,298,11,2025-06-19,Q4,4.700480365792417,Moderate,0.8164383561643835,True,4,False,209.86,206.0,100,-47.58410368817307,False,False,True
42975758,Comfy Spacious Room Near Harvard BS,194167208,Reina,Allston,42.36283,-71.13054,Private room,83.0,3,136,2025-06-15,2.74,2,37,31,2025-06-19,Q4,4.418840607796598,Budget,0.10136986301369863,False,4,False,142.58,108.0,216,-41.78706690980503,False,False,True
42980478,Comfy Room Near Harvard BS,194167208,Reina,Allston,42.36091,-71.13049,Private room,76.0,3,110,2025-06-15,2.13,2,39,9,2025-06-19,Q4,4.330733340286331,Budget,0.10684931506849316,False,4,False,142.58,108.0,216,-46.69659138729135,False,False,True
43071363,"* NEW Listing * A True GEM in South End , Boston!!",159978864,Santo,South End,42.34488,-71.07195,Entire home/apt,290.0,1,169,2025-05-30,2.84,2,318,20,2025-06-19,Q4,5.66988092298052,Expensive,0.8712328767123287,True,4,False,261.17,204.0,585,11.038786996975142,True,False,False
43566910,Fort Point Corner of Windows brick & beam loft,16906498,Walker,South Boston Waterfront,42.34843,-71.04859,Entire home/apt,125.0,57,5,2025-05-30,0.13,1,165,1,2025-06-19,Q4,4.8283137373023015,Moderate,0.4520547945205479,False,4,False,293.03,295.5,76,-57.342251646589084,True,False,False
43673971,Back Bay a few blocks from Boston Public Garden,38997,Michelle,Back Bay,42.35214,-71.07704,Entire home/apt,130.0,32,1,2021-08-31,0.02,12,329,0,2025-06-19,Q4,4.867534450455582,Moderate,0.9013698630136986,True,4,False,273.15,224.0,639,-52.40710232472999,True,False,False
43833357,Best of Boston GreenTurtle Houseboat on the Harbor,306011239,Karen,Charlestown,42.3755827,-71.0494657,Entire home/apt,319.0,2,69,2025-06-11,1.16,3,269,11,2025-06-19,Q4,5.765191102784844,Expensive,0.736986301369863,True,4,False,313.87,209.0,188,1.634434638544619,True,False,False
43899519,New Decor! Cozy Modern Renovated Private Suite!,3335303,Mary,Roxbury,42.31698,-71.09315,Entire home/apt,148.0,2,237,2025-06-12,4.04,2,252,44,2025-06-19,Q4,4.997212273764115,Moderate,0.6904109589041096,True,4,False,162.97,128.0,700,-9.185739706694482,True,False,False
43977877,Lovely Boston Back Bay/BVTownhouse  Heartof City,2355815,Francine,Bay Village,42.34991,-71.0674,Entire home/apt,215.0,91,0,,,1,209,0,2025-06-19,Q4,5.3706380281276624,Expensive,0.5726027397260274,True,4,False,4879.77,357.0,259,-95.59405463782105,True,False,False
43994299,Cozy Bedroom for you!,887148,Dawn,Charlestown,42.38318,-71.07211,Private room,99.0,29,1,2022-06-18,0.03,3,365,0,2025-06-19,Q4,4.59511985013459,Budget,1.0,True,4,False,313.87,209.0,188,-68.45827890527926,False,False,True
44014524,MODERN DOWNTOWN STUDIO,56359408,Billy,Downtown,42.35055,-71.06486,Entire home/apt,216.0,91,1,2023-09-17,0.05,3,285,0,2025-06-19,Q4,5.375278407684165,Expensive,0.7808219178082192,True,4,False,613.64,268.0,817,-64.8002085913565,True,False,False
44053258,"Blueground | Downtown, doorman, nr green line",107434423,Blueground,Downtown,42.35221,-71.06442,Entire home/apt,211.0,32,0,,,369,207,0,2025-06-19,Q4,5.351858133476067,Expensive,0.5671232876712329,True,4,False,613.64,268.0,817,-65.61501857766768,True,False,False
44058140,Historic Brownstone with Modern Amenities.,72298155,Rebecca,Roxbury,42.32875,-71.09575,Entire home/apt,803.0,29,60,2023-01-10,1.0,2,83,0,2025-06-19,Q4,6.688354713946762,Premium,0.2273972602739726,False,4,False,162.97,128.0,700,392.7287230778671,True,False,False
44064171,Charming 1 bed S End Freshly painted new mattress!,62835472,Maja,South End,42.34324049937066,-71.07724019857797,Entire home/apt,248.0,4,16,2025-05-20,1.13,2,254,11,2025-06-19,Q4,5.5134287461649825,Expensive,0.6958904109589041,True,4,False,261.17,204.0,585,-5.042692499138498,True,False,False
44135040,Travelers Choice Best of Bos Green Turtle II Yacht,306011239,Karen,Charlestown,42.37678,-71.04977,Entire home/apt,443.0,2,75,2025-06-08,1.25,3,304,5,2025-06-19,Q4,6.093569770045136,Expensive,0.8328767123287671,True,4,False,313.87,209.0,188,41.141236817790805,True,False,False
44242670,"Blueground | Back Bay, gym, nr esplanade",107434423,Blueground,Back Bay,42.348633,-71.074088,Entire home/apt,412.0,32,0,,,369,0,0,2025-06-19,Q4,6.021023349349527,Expensive,0.0,False,4,False,273.15,224.0,639,50.832875709317236,True,False,False
44340294,Modern Style Cozy Private Apt,3991218,Bleuty,Roslindale,42.27743,-71.1406,Entire home/apt,95.0,2,230,2025-06-02,3.88,1,178,45,2025-06-19,Q4,4.553876891600541,Budget,0.4876712328767123,False,4,False,134.0,110.0,236,-29.1044776119403,True,False,False
44522245,Cozy Apartment in Historic Beacon Hill Area,79365305,Atif,Beacon Hill,42.35885,-71.06812,Entire home/apt,278.0,1,304,2025-06-12,5.18,1,98,30,2025-06-19,Q4,5.627621113690637,Expensive,0.2684931506849315,False,4,False,188.61,142.5,476,47.39409363236307,True,False,False
44549370,"Spacious 1Bed, Boston Coll, Elevator, Roof Deck",31340713,Kama,Brighton,42.33973,-71.14656,Entire home/apt,155.0,30,1,2021-01-03,0.02,39,331,0,2025-06-19,Q4,5.043425116919247,Comfort,0.9068493150684932,True,4,False,161.32,132.0,532,-3.9176791470369414,True,False,False
44740904,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,298.0,32,0,,,369,338,0,2025-06-19,Q4,5.697093486505405,Expensive,0.9260273972602739,True,4,False,293.03,295.5,76,1.6960720745316273,True,False,False
44776954,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,319.0,32,0,,,369,308,0,2025-06-19,Q4,5.765191102784844,Expensive,0.8438356164383561,True,4,False,293.03,295.5,76,8.862573797904663,True,False,False
44776967,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,301.0,32,0,,,369,325,0,2025-06-19,Q4,5.707110264748875,Expensive,0.8904109589041096,True,4,False,293.03,295.5,76,2.7198580350134893,True,False,False
44821182,Non smoking Room S:Specious Super Safe QuietClean,165422704,Mimi,Dorchester,42.28583,-71.05558,Private room,47.0,29,17,2024-10-23,0.29,3,262,2,2025-06-19,Q4,3.8501476017100584,,0.7178082191780822,True,4,False,118.56,91.0,1084,-60.35762483130904,False,False,True
45069092,Stylish 2-bedroom JP Pondside Pad,984499,Milo,Jamaica Plain,42.31677,-71.11427,Entire home/apt,306.0,2,68,2025-06-16,1.17,2,121,9,2025-06-19,Q4,5.723585101952381,Expensive,0.3315068493150685,False,4,False,210.5,156.5,392,45.36817102137768,True,False,False
45095953,"Blueground | Downtown, doorman, nr boston common",107434423,Blueground,Downtown,42.3522052,-71.06442279999999,Entire home/apt,233.0,32,0,,,369,15,0,2025-06-19,Q4,5.4510384535657,Expensive,0.0410958904109589,False,4,False,613.64,268.0,817,-62.02985463789844,True,False,False
45096003,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,329.0,32,0,,,369,200,0,2025-06-19,Q4,5.796057750765372,Expensive,0.547945205479452,True,4,False,293.03,295.5,76,12.275193666177534,True,False,False
45096017,"Blueground | Seaport, gym, pool, & doorman",107434423,Blueground,South Boston Waterfront,42.34906,-71.04471,Entire home/apt,330.0,32,0,,,369,315,0,2025-06-19,Q4,5.799092654460526,Expensive,0.863013698630137,True,4,False,293.03,295.5,76,12.61645565300482,True,False,False
45133862,Cozy Studio,127551415,Paul,Brighton,42.34256,-71.15612,Entire home/apt,60.0,91,7,2025-05-03,0.14,1,76,2,2025-06-19,Q4,4.0943445622221,Budget,0.20821917808219179,False,4,False,161.32,132.0,532,-62.80684354078849,True,False,False
45311024,3 Bed 1.5 Bath - Longwood Medical Area / NEU,133927887,Kat,Mission Hill,42.33163,-71.0995,Entire home/apt,140.0,29,0,,,14,49,0,2025-06-19,Q4,4.941642422609304,Moderate,0.13424657534246576,False,4,False,150.14,139.5,160,-6.753696549886763,True,False,False
45349148,FOUND Boston Common - Double Queen Room,365985792,FOUND Hotel,Downtown,42.34935,-71.06535,Private room,277.0,1,518,2025-05-19,8.93,2,321,47,2025-06-19,Q4,5.6240175061873385,Expensive,0.8794520547945206,True,4,False,613.64,268.0,817,-54.85952675835995,False,False,True
45354387,"(H) Cozy bedroom near Harvard, MIT & BU",37035419,Wendy,Allston,42.35681,-71.12865,Private room,54.0,91,4,2025-05-31,0.09,9,268,1,2025-06-19,Q4,3.9889840465642745,Budget,0.7342465753424657,True,4,False,142.58,108.0,216,-62.126525459391225,False,False,True
45354534,"(G) Cozy room near Harvard, MIT, BU",37035419,Wendy,Allston,42.35907,-71.1301,Private room,53.0,91,6,2025-04-15,0.13,9,240,2,2025-06-19,Q4,3.970291913552122,Budget,0.6575342465753424,True,4,False,142.58,108.0,216,-62.82788609903213,False,False,True
